Fecha,Equipo_Local,Equipo_Visitante,Goles_Local,Goles_Visitante,Peso_Local,avg_Córneres_5_Local,avg_Tarjetas_amarillas_5_Local,avg_Faltas_5_Local,avg_Paradas_5_Local,avg_Pases_Pct_5_Local,avg_Pases_Exitosos_5_Local,Peso_Visitante,Resultado_1X2,avg_Pases_Pct_total_Visitante,avg_Remates_a_puerta_5_Visitante,avg_Córneres_5_Visitante,avg_Tarjetas_amarillas_5_Visitante,avg_Faltas_5_Visitante,avg_Paradas_5_Visitante,avg_Pases_Exitosos_5_Visitante,diff_avg_Remates_a_puerta_5,diff_avg_Córneres_5,diff_avg_Tarjetas_amarillas_5,diff_avg_Faltas_5,diff_avg_Paradas_5,diff_avg_Pases_Pct_5,diff_avg_Ptos_5,diff_Puntos,Prob_Implicita_ELO,diff_Tier
2024-06-09,RD Congo,Togo,1.0,0.0,0.6,7.0,1.8,10.6,2.2,0.8427999999999999,424.38,0.635,1,0.8023333333333333,2.6666666666666665,2.0,2.0,13.666666666666666,4.666666666666667,327.3666666666666,0.3333333333333335,5.0,-0.19999999999999996,-3.0666666666666664,-2.466666666666667,0.04046666666666654,0.33333333333333337,217.91000000000008,0.7780590031155088,0
2024-06-09,Namibia,Túnez,0.0,0.0,0.6950000000000001,4.0,2.5,12.75,1.5,0.8205,336.8,0.6,X,0.8241538461538462,5.0,4.0,2.4,15.6,1.8,416.34,-4.0,0.0,0.10000000000000009,-2.8499999999999996,-0.30000000000000004,-0.010700000000000154,-2.4,-300.9899999999998,0.1502504975895164,0
2024-06-10,Ghana,República Centroafricana,4.0,3.0,0.6,4.8,1.2,11.2,3.4,0.8097999999999999,326.84000000000003,0.7150000000000001,1,,,,,,,,,,,,,,,230.5999999999999,0.7904169161934331,0
2024-06-10,Uganda,Argelia,1.0,2.0,0.7150000000000001,,,,,,,0.6,2,0.8365454545454546,5.8,5.8,2.2,11.36,3.6,411.58000000000004,,,,,,,,-240.55999999999995,0.20024326064806156,0
2024-06-10,Guinea-Bisáu,Egipto,1.0,1.0,0.735,2.0,2.0,9.65,3.5,0.7975,295.20000000000005,0.6,X,0.8139090909090908,5.4,5.4,2.0,13.64,4.0,396.82,-4.4,-3.4000000000000004,0.0,-3.99,-0.5,-0.03810000000000002,-2.4,-336.28,0.1261118382479671,0
2024-06-11,Cabo Verde,Libia,1.0,0.0,0.6,4.2,0.2,11.1,3.0,0.7667999999999999,287.96,0.61,1,0.7885000000000002,1.5,2.5,1.0,10.850000000000001,4.0,322.5,1.2999999999999998,1.7000000000000002,-0.8,0.24999999999999822,-1.0,-0.021700000000000275,1.0,216.73000000000002,0.7768838156621104,0
2024-06-11,Irán,Uzbekistán,0.0,0.0,0.7,6.6,2.2,12.8,3.2,0.7722,398.86,0.7,X,0.7654375,6.0,7.6,1.56,12.2,1.4,406.0,0.0,-1.0,0.6400000000000001,0.6000000000000014,1.8000000000000003,-0.019400000000000084,-0.6000000000000001,227.3800000000001,0.7873297806963843,-2
2024-06-11,Irak,Vietnam,3.0,1.0,0.7,6.0,0.8,7.4,1.8,0.845,444.56000000000006,0.7100000000000001,1,0.7113333333333334,2.0,2.2,2.4,10.2,4.0,293.6,2.5999999999999996,3.8,-1.5999999999999999,-2.799999999999999,-2.2,0.09460000000000002,2.1999999999999997,255.93000000000006,0.8135510961083647,0
2024-06-11,Arabia Saudí,Jordania,1.0,2.0,0.7,6.4,1.4,9.4,2.6,0.836,494.8,0.7,2,0.7282666666666666,7.0,7.0,1.8,8.2,2.6,367.86,-1.2000000000000002,-0.5999999999999996,-0.40000000000000013,1.200000000000001,0.0,0.0494,-0.5999999999999999,93.31999999999994,0.6311592205250436,0
2024-06-11,Congo,Marruecos,0.0,6.0,0.6849999999999999,2.0,2.0,9.8,5.0,0.789,280.5,0.6,2,0.8305882352941177,2.8,3.4,2.0,13.8,1.0,413.91999999999996,-0.7999999999999998,-1.4,0.0,-4.0,4.0,-0.06479999999999997,-1.8,-481.6200000000001,0.058832451348182296,2
2024-06-11,Kenia,Costa de Marfil,0.0,0.0,0.74,,,,,,,0.6,X,0.84175,7.6,6.8,1.0,10.780000000000001,2.2,472.9,,,,,,,,-307.55999999999995,0.14548542144355572,0
2024-06-11,Australia,Palestina,5.0,0.0,0.7,5.6,1.4,12.0,2.4,0.8300000000000001,430.6,0.7049999999999998,1,0.7335,3.25,4.5,3.25,12.75,2.0,251.425,1.5499999999999998,1.0999999999999996,-1.85,-0.75,0.3999999999999999,0.09650000000000003,2.6,325.27,0.8667362684381125,-1
2024-06-11,Corea del Sur,China,1.0,0.0,0.7,7.4,1.2,12.2,2.6,0.8794000000000001,650.7,0.74,1,0.725,1.2,1.6,2.0,13.4,3.0,222.2,5.0,5.800000000000001,-0.8,-1.200000000000001,-0.3999999999999999,0.1634000000000001,1.2000000000000002,288.77,0.8405456705519944,-1
2024-06-11,Japón,Siria,5.0,0.0,0.7,6.4,1.4,12.4,1.2,0.8460000000000001,478.8,0.7,1,0.693,1.2,1.8,1.04,9.4,4.2,251.4,3.3999999999999995,4.6000000000000005,0.3599999999999999,3.0,-3.0,0.14800000000000002,1.7999999999999998,355.3600000000001,0.8855039503273752,-2
2024-06-11,Sudáfrica,Zimbabue,3.0,1.0,0.6,4.0,1.6,12.5,1.4,0.8166,379.4,0.685,1,0.7965,1.0,3.5,1.5,14.0,3.0,315.25,1.6,0.5,0.10000000000000009,-1.5,-1.6,0.020100000000000007,1.15,264.01,0.8205036854107721,0
2024-06-11,Catar,India,2.0,1.0,0.7,5.8,2.0,11.6,2.4,0.738,297.0,0.725,1,0.5625,1.0,1.75,1.325,12.25,5.25,224.0,5.0,4.05,0.675,-0.6500000000000004,-2.85,0.1755,2.6,362.0,0.8893225137109468,-1
2024-06-14,Alemania,Escocia,5.0,1.0,1.0,5.8,1.52,8.8,2.8,0.868,570.0,1.0,1,0.8268000000000001,2.8,4.2,1.8,11.8,2.4,397.2,3.4000000000000004,1.5999999999999996,-0.28,-3.0,0.3999999999999999,0.03799999999999992,-0.6000000000000001,146.75,0.6994669694080748,-2
2024-06-15,Hungría,Suiza,1.0,3.0,0.9949999999999999,2.2,1.8,8.6,2.6,0.8160000000000001,269.4,1.0,2,0.8575,5.0,8.6,2.6,9.6,1.2,571.4,-0.5999999999999996,-6.3999999999999995,-0.8,-1.0,1.4000000000000001,-0.07200000000000006,1.0000000000000002,-84.21000000000004,0.3811307037164343,1
2024-06-15,España,Croacia,3.0,0.0,1.0,7.8,2.4,10.0,1.4,0.9100000000000001,674.6,1.0,1,0.8739393939393939,6.4,6.2,1.6,7.0,2.2,628.4,-0.20000000000000018,1.5999999999999996,0.7999999999999998,3.0,-0.8000000000000003,0.02200000000000024,1.2,6.430000000000064,0.5092524575132882,0
2024-06-16,Polonia,Países Bajos,1.0,2.0,0.96,2.6,1.4,11.6,5.0,0.8160000000000001,356.2,1.0,2,0.8822580645161291,5.8,5.8,1.6,12.8,1.8,488.2,-2.8,-3.1999999999999997,-0.20000000000000018,-1.200000000000001,3.2,-0.04999999999999993,-1.5999999999999999,-210.79999999999995,0.2290890024818087,2
2024-06-16,Serbia,Inglaterra,0.0,1.0,0.9550000000000001,3.4,3.8,13.0,3.6,0.852,422.0,1.0,2,0.8906896551724138,5.2,4.6,1.8,9.6,1.0,628.8,-1.2000000000000002,-1.1999999999999997,1.9999999999999998,3.4000000000000004,2.6,-0.06599999999999995,-0.40000000000000013,-280.70000000000005,0.16577951034202282,2
2024-06-17,Bélgica,Eslovaquia,0.0,1.0,1.0,7.2,2.0,9.2,2.2,0.866,418.6,0.975,2,0.8283333333333333,2.8,4.2,3.0,13.2,5.2,352.0,3.2,3.0,-1.0,-4.0,-3.0,0.040000000000000036,1.2000000000000002,333.68000000000006,0.8722294546527651,-3
2024-06-17,Austria,Francia,0.0,1.0,1.0,5.6,2.3,9.8,2.0,0.8379999999999999,406.0,1.0,2,0.8917241379310344,8.6,5.8,1.52,10.0,1.4,615.8,-2.3999999999999995,-0.20000000000000018,0.7799999999999998,-0.1999999999999993,0.6000000000000001,-0.06600000000000028,-0.20000000000000018,-285.73,0.16181378419664214,2
2024-06-18,Portugal,República Checa,2.0,1.0,1.0,7.6,1.0,9.4,1.4,0.906,655.2,1.0,1,0.7865217391304348,5.4,5.0,2.0,12.0,1.8,398.2,4.0,2.5999999999999996,-1.0,-2.5999999999999996,-0.40000000000000013,0.10199999999999998,1.4,246.63999999999987,0.805302979329542,-2
2024-06-18,Turquía,Georgia,3.0,1.0,1.0,6.0,4.2,11.4,2.6,0.8620000000000001,484.6,0.7999999999999998,1,0.7969999999999999,2.2,1.8,2.8,9.8,3.2,289.4,3.5999999999999996,4.2,1.4000000000000004,1.5999999999999996,-0.6000000000000001,0.05200000000000016,2.0,162.18000000000006,0.7178016583126903,0
2024-06-19,Escocia,Suiza,1.0,1.0,1.0,2.6,1.6,11.2,3.4,0.82,353.2,1.0,X,0.8572413793103448,5.8,8.2,2.4,11.4,1.4,523.0,-3.5999999999999996,-5.6,-0.7999999999999998,-0.20000000000000107,2.0,-0.05799999999999994,-0.19999999999999996,-118.95000000000005,0.33520615777094237,2
2024-06-19,Alemania,Hungría,2.0,0.0,1.0,6.4,1.52,9.8,2.2,0.882,565.4,0.9049999999999999,1,0.8200000000000001,4.6,2.2,2.0,8.6,2.6,283.2,3.0,4.2,-0.48,1.200000000000001,-0.3999999999999999,0.06799999999999995,-0.3999999999999999,112.00999999999999,0.6558334992817934,-1
2024-06-19,Croacia,Albania,2.0,2.0,1.0,4.4,1.2,8.2,2.2,0.8859999999999999,594.2,0.9199999999999999,X,0.795,2.25,0.75,2.75,11.5,3.25,286.75,3.55,3.6500000000000004,-1.55,-3.3000000000000007,-1.0499999999999998,0.09099999999999986,0.19999999999999996,345.97,0.8799084407184261,-3
2024-06-20,Dinamarca,Inglaterra,1.0,1.0,1.0,7.2,1.6,8.8,3.4,0.8699999999999999,496.2,1.0,X,0.8913333333333334,3.8,3.4,1.4,8.6,1.2,607.4,0.40000000000000036,3.8000000000000003,0.20000000000000018,0.20000000000000107,2.2,-0.04600000000000015,-1.4000000000000001,-192.18000000000006,0.24856562068949387,1
2024-06-20,España,Italia,1.0,0.0,1.0,6.0,2.4,11.6,2.2,0.9,616.6,1.0,1,0.827,2.8,3.8,2.6,14.0,3.6,356.4,2.0,2.2,-0.20000000000000018,-2.4000000000000004,-1.4,0.08200000000000007,1.8,2.900000000000091,0.5041733385623149,0
2024-06-21,Argentina,Canadá,2.0,0.0,0.95,5.2,3.0,15.6,1.2,0.8719999999999999,569.6,0.75,1,0.7966666666666666,3.2,4.8,2.0,11.4,2.0,407.0,4.8,0.40000000000000036,1.0,4.199999999999999,-0.8,0.0239999999999998,1.6,398.4000000000001,0.9083268504665672,-3
2024-06-21,Polonia,Austria,1.0,3.0,1.0,2.4,0.8,10.0,4.4,0.82,354.4,1.0,2,0.8346153846153845,4.0,5.6,3.1,12.2,1.8,425.8,-0.20000000000000018,-3.1999999999999997,-2.3,-2.1999999999999993,2.6000000000000005,-0.030000000000000027,-1.6,-18.539999999999964,0.47334409174809994,0
2024-06-21,Países Bajos,Francia,0.0,0.0,1.0,6.0,1.2,12.2,2.8,0.882,523.6,1.0,X,0.8903333333333333,8.2,5.4,1.92,10.2,1.6,571.6,-2.5999999999999996,0.5999999999999996,-0.72,2.0,1.1999999999999997,-0.010000000000000009,-0.20000000000000018,-90.80999999999995,0.3722107299334116,0
2024-06-22,Georgia,República Checa,1.0,1.0,0.925,2.8,2.6,9.8,4.0,0.826,286.4,1.0,X,0.7820833333333334,4.8,4.2,2.0,11.0,3.0,354.0,-1.7999999999999998,-1.4000000000000004,0.6000000000000001,-1.1999999999999993,1.0,0.04599999999999993,-1.2,-167.31999999999994,0.27624368839809577,1
2024-06-22,Turquía,Portugal,0.0,3.0,1.0,6.4,3.8,10.2,3.0,0.8640000000000001,465.4,1.0,2,0.87,9.0,9.2,1.4,8.6,1.2,666.4,-2.5999999999999996,-2.799999999999999,2.4,1.5999999999999996,1.8,-0.03799999999999981,-0.7999999999999998,-253.65999999999985,0.1884391330118845,3
2024-06-22,Bélgica,Rumanía,2.0,0.0,1.0,5.6,2.2,10.2,2.0,0.8700000000000001,446.2,0.9949999999999999,1,0.7766666666666667,3.2,2.6,2.52,11.8,3.2,245.8,2.5999999999999996,2.9999999999999996,-0.31999999999999984,-1.6000000000000014,-1.2000000000000002,0.09200000000000019,0.6000000000000001,335.6300000000001,0.8734752205167778,-3
2024-06-23,Suiza,Alemania,1.0,1.0,1.0,8.0,2.6,11.6,1.8,0.8719999999999999,476.2,1.0,X,0.8938095238095238,8.0,8.2,1.52,10.6,1.8,603.4,-2.5999999999999996,-0.1999999999999993,1.08,1.0,0.0,-0.028000000000000136,-0.8,-29.539999999999964,0.4575906644939865,0
2024-06-23,Escocia,Hungría,0.0,1.0,1.0,3.2,2.2,11.2,3.4,0.8,304.4,0.8350000000000002,2,0.82125,4.2,3.0,2.2,9.2,2.6,270.4,-2.2,0.20000000000000018,0.0,2.0,0.7999999999999998,-0.016000000000000014,-0.7999999999999999,-31.819999999999936,0.45433494515697026,1
2024-06-23,México,Jamaica,1.0,0.0,0.75,6.6,2.0,15.2,0.6,0.8460000000000001,379.8,0.725,1,0.6975,1.8,2.4,2.06,13.6,2.8,207.0,2.8,4.199999999999999,-0.06000000000000005,1.5999999999999996,-2.1999999999999997,0.16000000000000003,1.6,209.51,0.7695969034396816,-2
2024-06-23,Ecuador,Venezuela,1.0,2.0,0.95,4.6,2.0,17.0,0.8,0.8,333.6,0.9649999999999999,2,0.6933333333333334,2.6,4.0,3.6,16.0,4.2,254.6,1.1999999999999997,0.5999999999999996,-1.6,1.0,-3.4000000000000004,0.02400000000000002,0.4,75.25,0.6066312922739062,-1
2024-06-24,Albania,España,0.0,1.0,0.915,0.8,2.8,11.4,3.2,0.8,278.4,1.0,2,0.907,5.6,5.6,2.2,12.0,2.2,613.2,-2.3999999999999995,-4.8,0.5999999999999996,-0.5999999999999996,1.0,-0.10599999999999998,-2.0,-350.52,0.1173512954423255,3
2024-06-24,Croacia,Italia,1.0,1.0,1.0,4.0,0.6,10.2,2.4,0.8859999999999999,590.4,0.9650000000000001,X,0.8300000000000001,2.4,3.2,2.6,13.2,4.2,362.8,3.6,0.7999999999999998,-2.0,-3.0,-1.8000000000000003,0.06199999999999983,0.7999999999999999,3.9300000000000637,0.5056554834324585,0
2024-06-24,Uruguay,Panamá,3.0,1.0,0.95,4.2,2.2,13.0,2.4,0.7979999999999999,344.0,0.75,1,0.8049999999999999,2.6,5.4,2.6,15.0,1.2,335.4,1.0,-1.2000000000000002,-0.3999999999999999,-2.0,1.2,-0.006000000000000005,0.6000000000000001,181.34000000000015,0.7395973735645534,-2
2024-06-24,EE. UU.,Bolivia,2.0,0.0,0.75,6.8,1.56,10.8,2.6,0.868,441.4,0.7100000000000001,1,0.74625,4.2,4.2,2.4,9.8,4.0,227.8,0.0,2.5999999999999996,-0.8399999999999999,1.0,-1.4,0.15200000000000002,-0.19999999999999996,394.0899999999999,0.9062398770028351,-2
2024-06-25,Inglaterra,Eslovenia,0.0,0.0,1.0,3.4,1.2,8.2,2.4,0.906,569.6,0.93,X,0.7833333333333333,3.8,3.0,2.2,11.2,4.4,299.4,-0.19999999999999973,0.3999999999999999,-1.0000000000000002,-3.0,-2.0000000000000004,0.118,1.2000000000000002,358.1400000000001,0.88711645605506,-3
2024-06-25,Francia,Polonia,1.0,1.0,1.0,5.4,1.52,9.6,2.0,0.8939999999999999,553.8,0.97,X,0.8059999999999999,4.4,3.0,1.4,11.8,3.4,365.2,3.3999999999999995,2.4000000000000004,0.1200000000000001,-2.200000000000001,-1.4,0.07199999999999984,2.0,295.98,0.8460301039281997,-2
2024-06-25,Países Bajos,Austria,2.0,3.0,1.0,6.2,1.0,12.0,2.4,0.8880000000000001,511.2,1.0,2,0.835925925925926,4.6,5.4,3.3,13.2,1.4,438.0,1.0,0.7999999999999998,-2.3,-1.1999999999999993,1.0,0.028000000000000136,0.8,186.6300000000001,0.7454192314895767,-2
2024-06-25,Brasil,Costa Rica,0.0,0.0,0.95,7.4,1.2,12.6,1.4,0.8960000000000001,539.2,0.845,X,0.7475,2.8,1.0,2.0,10.8,4.0,243.2,5.3999999999999995,6.4,-0.8,1.799999999999999,-2.6,0.14000000000000012,0.19999999999999996,337.64999999999986,0.8747547385359548,-3
2024-06-25,Colombia,Paraguay,2.0,1.0,0.95,6.8,1.8,12.2,2.0,0.8460000000000001,415.2,0.95,1,0.6221428571428572,1.4,2.8,3.6,17.0,2.6,228.4,2.6,4.0,-1.8,-4.800000000000001,-0.6000000000000001,0.14400000000000013,0.5999999999999999,242.33000000000015,0.8013834736852842,-2
2024-06-26,Chile,Argentina,0.0,1.0,0.8949999999999999,4.0,2.8,13.6,3.6,0.8320000000000001,391.0,0.95,2,0.7919047619047619,7.4,4.8,3.2,16.4,1.6,519.6,-4.6000000000000005,-0.7999999999999998,-0.40000000000000036,-2.799999999999999,2.0,-0.03399999999999992,-1.6,-364.01,0.10954374607182295,3
2024-06-26,Ucrania,Bélgica,0.0,0.0,0.915,2.4,3.2,13.8,3.0,0.8220000000000001,336.2,1.0,X,0.8770370370370371,5.8,5.2,2.2,11.0,2.8,402.0,-4.4,-2.8000000000000003,1.0,2.8000000000000007,0.20000000000000018,-0.04200000000000004,-1.0,-232.61000000000013,0.20767277982932614,2
2024-06-26,Perú,Canadá,0.0,1.0,0.7350000000000001,3.2,1.6,12.2,1.6,0.772,340.8,0.75,2,0.7973684210526316,1.8,3.8,2.4,10.4,3.4,373.2,0.5999999999999999,-0.5999999999999996,-0.7999999999999998,1.799999999999999,-1.7999999999999998,-0.06999999999999995,1.6,53.26999999999998,0.57606656536321,-1
2024-06-26,República Checa,Turquía,1.0,2.0,1.0,5.6,2.2,12.4,2.8,0.7859999999999999,342.0,1.0,2,0.852962962962963,5.4,6.4,3.8,12.2,2.2,434.6,0.1999999999999993,-0.8000000000000007,-1.5999999999999996,0.20000000000000107,0.5999999999999996,-0.08600000000000019,-0.3999999999999999,12.849999999999909,0.5184842090492073,-1
2024-06-26,Georgia,Portugal,2.0,0.0,0.9099999999999999,3.4,2.4,10.2,4.8,0.8240000000000001,289.6,1.0,1,0.8709090909090909,7.2,7.2,1.4,8.2,1.6,672.0,-4.4,-3.8000000000000003,1.0,2.0,3.1999999999999997,-0.08199999999999996,-2.6,-408.1299999999999,0.08711465759344839,3
2024-06-27,Ecuador,Jamaica,3.0,1.0,0.95,4.0,2.0,18.2,2.0,0.8140000000000001,323.8,0.9199999999999999,1,0.7044444444444444,2.4,3.0,1.6800000000000002,10.8,4.4,226.6,1.4,1.0,0.31999999999999984,7.399999999999999,-2.4000000000000004,0.10400000000000009,0.8,74.72000000000003,0.6059030143297814,-1
2024-06-27,Venezuela,México,1.0,0.0,0.82,3.8,3.2,15.2,4.4,0.79,294.2,0.75,1,0.8416666666666667,6.4,6.2,1.86,14.2,1.2,381.4,-2.8000000000000003,-2.4000000000000004,1.34,1.0,3.2,-0.061999999999999944,-1.4,-210.03999999999996,0.2298625591153011,2
2024-06-28,Uruguay,Bolivia,5.0,0.0,0.95,5.4,1.8,12.0,2.4,0.8140000000000001,349.2,0.8800000000000001,1,0.7477777777777779,4.2,4.2,2.8,12.0,4.6,243.8,0.5999999999999996,1.2000000000000002,-0.9999999999999998,0.0,-2.1999999999999997,0.07600000000000007,0.8,381.01,0.8996435124956162,-2
2024-06-28,Panamá,EE. UU.,2.0,1.0,0.75,5.2,2.8,14.6,1.8,0.784,299.8,0.75,1,0.8215789473684211,4.6,5.8,1.7600000000000002,10.6,2.6,446.6,-2.3999999999999995,-0.5999999999999996,1.0399999999999996,4.0,-0.8,-0.09399999999999986,-0.8,-194.42000000000007,0.24616499701604047,2
2024-06-29,Paraguay,Brasil,1.0,4.0,0.95,2.6,3.4,17.6,2.4,0.7140000000000001,231.6,0.95,2,0.7873684210526316,7.6,8.0,1.4,13.8,1.6,566.4,-5.8,-5.4,2.0,3.8000000000000007,0.7999999999999998,-0.18199999999999983,-1.0,-364.74,0.10913451735901612,3
2024-06-29,Colombia,Costa Rica,3.0,0.0,0.95,6.2,1.4,11.4,2.2,0.858,420.4,0.9199999999999999,1,0.7469230769230768,2.0,0.6,2.0,9.4,4.2,239.6,2.2,5.6000000000000005,-0.6000000000000001,2.0,-2.0,0.09999999999999998,0.40000000000000013,215.24,0.7753935658897914,-2
2024-06-29,Alemania,Dinamarca,2.0,0.0,1.0,8.8,1.6,11.8,2.0,0.898,573.4,0.925,1,0.8528571428571429,4.8,7.6,2.0,10.0,3.6,491.2,2.0,1.200000000000001,-0.3999999999999999,1.8000000000000007,-1.6,0.02200000000000002,1.2000000000000002,36.01999999999998,0.5516520226369661,0
2024-06-29,Suiza,Italia,2.0,0.0,1.0,7.2,2.4,11.8,2.0,0.8620000000000001,449.6,0.9349999999999999,1,0.8333333333333334,2.8,4.0,2.6,11.8,4.4,377.6,1.7999999999999998,3.2,-0.20000000000000018,0.0,-2.4000000000000004,0.026000000000000134,0.3999999999999999,-107.12999999999988,0.35053466663399035,1
2024-06-30,Inglaterra,Eslovaquia,1.0,1.0,1.0,4.2,1.6,8.8,2.0,0.9040000000000001,615.2,0.8850000000000001,X,0.8228571428571428,3.2,5.0,2.4,12.0,4.6,367.0,-0.20000000000000018,-0.7999999999999998,-0.7999999999999998,-3.1999999999999993,-2.5999999999999996,0.06800000000000017,0.0,320.1100000000001,0.8632678705602581,-3
2024-06-30,Argentina,Perú,2.0,0.0,0.95,6.8,3.2,16.6,2.0,0.866,493.2,0.9199999999999999,1,0.6445454545454545,3.0,2.6,1.0,13.4,1.4,361.0,4.8,4.199999999999999,2.2,3.200000000000001,0.6000000000000001,0.08400000000000007,1.2000000000000002,345.1300000000001,0.8793965436473296,-2
2024-06-30,España,Georgia,4.0,1.0,1.0,6.6,1.6,13.2,2.4,0.908,584.4,0.905,1,0.8015384615384615,3.0,3.6,2.2,10.2,5.4,261.8,2.8,2.9999999999999996,-0.6000000000000001,3.0,-3.0000000000000004,0.09599999999999997,2.0,391.01,0.9047224924516304,-3
2024-06-30,Canadá,Chile,0.0,0.0,0.75,3.4,2.2,11.2,4.0,0.834,367.0,0.7499999999999999,X,0.7545454545454546,2.8,3.0,2.6,14.0,4.4,357.8,-0.7999999999999998,0.3999999999999999,-0.3999999999999999,-2.8000000000000007,-0.40000000000000036,0.008000000000000007,0.6,-34.3900000000001,0.4506698108825368,0
2024-07-01,Portugal,Eslovenia,0.0,0.0,1.0,9.0,2.0,8.6,1.8,0.9019999999999999,659.8,0.865,X,0.7814285714285714,3.6,2.4,2.4,11.0,3.6,281.8,3.4,6.6,-0.3999999999999999,-2.4000000000000004,-1.8,0.11799999999999988,1.2,317.29999999999995,0.861347309448069,-3
2024-07-01,México,Ecuador,0.0,0.0,0.75,6.0,2.06,14.2,1.6,0.842,393.0,0.95,X,0.7142105263157895,4.2,4.2,1.0,15.6,2.6,307.4,2.3999999999999995,1.7999999999999998,1.06,-1.4000000000000004,-1.0,0.03599999999999992,0.0,134.78999999999996,0.6847987361744495,-1
2024-07-01,Francia,Bélgica,1.0,0.0,1.0,7.0,1.3199999999999998,10.2,1.8,0.898,549.0,1.0,1,0.8775000000000001,5.6,6.0,1.4,9.8,3.4,447.4,2.4000000000000004,1.0,-0.08000000000000007,0.3999999999999986,-1.5999999999999999,0.017999999999999905,0.19999999999999996,39.49000000000001,0.5565872063796075,0
2024-07-02,Austria,Turquía,1.0,2.0,1.0,4.6,3.1,13.4,1.0,0.8480000000000001,422.8,1.0,2,0.8535714285714285,5.4,7.0,5.0,12.2,2.4,459.8,-0.6000000000000005,-2.4000000000000004,-1.9,1.200000000000001,-1.4,-0.03200000000000003,0.3999999999999999,66.64999999999986,0.5947575325441603,-1
2024-07-02,Rumanía,Países Bajos,0.0,3.0,0.99,3.4,2.32,12.0,3.6,0.806,276.2,1.0,2,0.8820588235294118,4.8,5.6,0.6,11.0,2.4,491.6,-1.0,-2.1999999999999997,1.7199999999999998,1.0,1.2000000000000002,-0.07999999999999985,-0.6000000000000001,-284.3100000000002,0.16292551558946372,3
2024-07-02,EE. UU.,Uruguay,0.0,1.0,0.75,4.8,1.3599999999999999,8.4,2.8,0.8560000000000001,372.2,0.95,2,0.6847368421052632,5.6,4.2,1.6,11.6,1.8,372.4,-0.5999999999999996,0.5999999999999996,-0.2400000000000002,-3.1999999999999993,0.9999999999999998,0.02000000000000013,-0.6000000000000001,13.079999999999927,0.518814745157757,0
2024-07-02,Bolivia,Panamá,1.0,3.0,0.745,3.6,2.4,12.8,4.8,0.7460000000000001,246.0,0.75,2,0.8044117647058824,2.6,4.4,2.8,16.2,2.0,349.0,0.19999999999999973,-0.8000000000000003,-0.3999999999999999,-3.3999999999999986,2.8,-0.05799999999999983,-0.7999999999999999,-199.66999999999985,0.24059998729456558,0
2024-07-03,Costa Rica,Paraguay,2.0,1.0,0.915,0.8,1.8,9.6,4.4,0.772,242.6,0.95,1,0.641875,2.8,2.4,3.0,17.4,2.2,250.0,-1.4,-1.5999999999999999,-1.2,-7.799999999999999,2.2,0.028000000000000025,0.20000000000000007,27.090000000000146,0.5389068308190696,0
2024-07-03,Brasil,Colombia,1.0,1.0,0.95,7.6,1.8,14.4,2.8,0.898,550.6,0.95,X,0.724375,5.4,4.4,1.6,13.6,2.2,435.2,2.3999999999999995,3.1999999999999993,0.19999999999999996,0.8000000000000007,0.5999999999999996,0.03200000000000003,-0.7999999999999998,122.40999999999985,0.6692176202854719,-1
2024-07-05,España,Alemania,1.0,1.0,1.0,7.6,1.6,13.2,2.0,0.914,597.4,1.0,X,0.8943478260869565,7.8,9.0,1.2,11.0,2.0,615.2,-0.39999999999999947,-1.4000000000000004,0.40000000000000013,2.1999999999999993,0.0,-0.0039999999999998925,0.3999999999999999,83.1400000000001,0.6174154145962172,-1
2024-07-05,Portugal,Francia,0.0,0.0,1.0,10.0,2.2,8.4,2.0,0.8940000000000001,637.6,1.0,X,0.8927272727272727,4.6,6.6,1.8,9.6,2.2,548.6,2.0,3.4000000000000004,0.40000000000000013,-1.1999999999999993,-0.20000000000000018,-0.005999999999999894,0.19999999999999996,-90.43000000000006,0.37272201524322374,0
2024-07-05,Argentina,Ecuador,1.0,1.0,0.95,6.4,1.8,15.2,2.6,0.876,507.4,0.95,X,0.7150000000000001,4.2,4.0,0.8,15.0,3.2,268.2,3.8,2.4000000000000004,1.0,0.1999999999999993,-0.6000000000000001,0.09399999999999997,1.6,342.60000000000014,0.8778433723874939,-2
2024-07-06,Venezuela,Canadá,1.0,1.0,0.71,3.4,3.0,14.6,5.2,0.774,288.8,0.75,X,0.7995238095238095,2.0,4.2,2.8,11.0,4.8,360.0,2.2,-0.8000000000000003,0.20000000000000018,3.5999999999999996,0.40000000000000036,-0.061999999999999944,0.3999999999999999,-19.450000000000045,0.4720384038462828,0
2024-07-06,Países Bajos,Turquía,2.0,1.0,1.0,7.2,1.0,10.2,2.4,0.89,473.2,1.0,1,0.8520689655172414,4.2,6.0,4.6,11.4,3.0,419.6,0.7999999999999998,1.2000000000000002,-3.5999999999999996,-1.200000000000001,-0.6000000000000001,0.02400000000000002,0.0,253.27999999999997,0.8112261117362175,-3
2024-07-06,Inglaterra,Suiza,1.0,1.0,1.0,4.8,1.8,10.2,2.4,0.898,602.6,1.0,X,0.856875,4.4,5.2,2.0,11.6,1.8,403.4,-1.6000000000000005,-0.40000000000000036,-0.19999999999999996,-1.4000000000000004,0.5999999999999999,0.03599999999999992,-0.20000000000000018,170.6400000000001,0.727560938984534,-1
